,day,dayofweek,hourofday,month,year,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind SpeedMPH
37771,23,2,19,4,2014,48,30,50,29.75,10,9.2
37772,23,2,20,4,2014,48,28.9,48,29.79,10,11.5
37773,23,2,21,4,2014,46,28,50,29.81,10,10.4
37774,23,2,22,4,2014,46,28,50,29.82,10,13.8
37775,23,2,23,4,2014,45,28.9,53,29.83,10,0
37776,24,3,0,4,2014,45,28.9,53,29.84,10,6.9
37777,24,3,1,4,2014,44.1,28.9,55,29.85,10,9.2
37778,24,3,2,4,2014,44.1,27,51,29.84,10,3.5
37779,24,3,3,4,2014,44.1,25,47,29.84,10,3.5
37780,24,3,4,4,2014,43,23,45,29.85,10,6.9
37781,24,3,5,4,2014,43,19,38,29.86,10,11.5
37782,24,3,6,4,2014,43,17.1,35,29.88,10,0
37783,24,3,7,4,2014,44.1,16,32,29.9,10,8.1
37784,24,3,8,4,2014,45,15.1,30,29.91,10,9.2
37785,24,3,9,4,2014,48,12.9,24,29.91,10,15
37786,24,3,10,4,2014,51.1,12.9,22,29.92,10,12.7
37787,24,3,11,4,2014,55,12,18,29.92,10,8.1
37788,24,3,12,4,2014,57.9,12,16,29.89,10,11.5
37789,24,3,13,4,2014,59,10.9,15,29.88,10,0
37790,24,3,14,4,2014,61,12.9,15,29.88,10,6.9
37791,24,3,15,4,2014,60.1,9,13,29.88,10,11.5
37792,24,3,16,4,2014,61,9,13,29.88,10,11.5
37793,24,3,17,4,2014,61,10,13,29.88,10,12.7
37794,24,3,18,4,2014,60.1,12,15,29.91,10,3.5
37795,24,3,19,4,2014,57.9,10,15,29.94,10,8.1
37796,24,3,20,4,2014,55.9,10,16,29.98,10,4.6
37797,24,3,21,4,2014,55,10.9,17,29.99,10,9.2
37798,24,3,22,4,2014,53.1,12.9,20,30.01,10,5.8
37799,24,3,23,4,2014,51.1,15.1,24,30.03,10,8.1
37800,25,4,0,4,2014,48.9,17.1,28,30.03,10,0
37801,25,4,1,4,2014,48.9,17.1,28,30.02,10,4.6
37802,25,4,2,4,2014,46.9,18,32,30.02,10,0
37803,25,4,3,4,2014,46,18,33,30.01,10,5.8
37804,25,4,4,4,2014,46,18,33,30,10,4.6
37805,25,4,5,4,2014,46,19,34,30.03,10,0
37806,25,4,6,4,2014,46,19,34,30.04,10,0
37807,25,4,7,4,2014,48,19.9,33,30.05,10,0
37808,25,4,8,4,2014,52,19.9,28,30.05,10,5.8
37809,25,4,9,4,2014,55,19.9,25,30.04,10,4.6
37810,25,4,10,4,2014,57,19.9,24,30.02,10,8.1
37811,25,4,11,4,2014,59,19,21,30,10,3.5
37812,25,4,12,4,2014,61,21,21,29.98,10,5.8
37813,25,4,13,4,2014,60.1,19.9,21,29.96,10,6.9
37814,25,4,14,4,2014,60.1,21,22,29.94,10,0
37815,25,4,15,4,2014,55.9,21.9,27,29.91,10,3.5
37816,25,4,16,4,2014,55.9,25,30,29.89,10,4.6
37817,25,4,17,4,2014,53.1,25,34,29.87,10,6.9
37818,25,4,18,4,2014,52,28,40,29.86,10,5.8
37819,25,4,19,4,2014,50,28.9,44,29.86,10,6.9
37820,25,4,20,4,2014,52,30,43,29.88,10,4.6
37821,25,4,21,4,2014,51.1,36,56,29.84,10,10.4
37822,25,4,22,4,2014,50,37.4,62,29.84,10,0
37823,25,4,23,4,2014,51.1,39,63,29.78,10,5.8
37824,26,5,0,4,2014,48.9,43,80,29.76,10,6.9
37825,26,5,1,4,2014,48,44.1,86,29.74,7,4.6
37826,26,5,2,4,2014,47.81666667,44.85,89.16666667,29.74666667,2,4.433333333
37827,26,5,3,4,2014,46.8,44.2,90.6,29.742,2.8,6.7
37828,26,5,4,4,2014,46.13333333,43.3,89.66666667,29.74,2.833333333,6.533333333
37829,26,5,5,4,2014,46,43,89,29.73666667,3.833333333,5.4
37830,26,5,6,4,2014,46,43,89,29.75,9,5.8
37831,26,5,7,4,2014,46.9,44.1,90,29.77,9,3.5
37832,26,5,8,4,2014,48.9,45,86,29.78,10,4.6
37833,26,5,9,4,2014,51,44.55,78.5,29.795,10,1.75
37834,26,5,10,4,2014,54.66666667,42.4,63.33333333,29.8,10,5.4
37835,26,5,11,4,2014,59,41,51,29.78,10,6.9
37836,26,5,12,4,2014,63,39.9,43,29.76,10,5.8
37837,26,5,13,4,2014,66,39.9,38,29.74,10,4.6
37838,26,5,14,4,2014,66,39,37,29.73,10,6.9
37839,26,5,15,4,2014,64,37.9,38,29.7,10,3.5
37840,26,5,16,4,2014,57.9,48.9,72,29.73,10,6.9
37841,26,5,17,4,2014,54,48.9,83,29.76,8,4.6
37842,26,5,18,4,2014,51.1,45,80,29.79,10,11.5
37843,26,5,19,4,2014,50.55,45,81.5,29.805,10,7.5
37844,26,5,20,4,2014,50,44.1,80,29.83,8,6.9
37845,26,5,21,4,2014,50,44.8,82.5,29.89,8.5,2.3
37846,26,5,22,4,2014,50,46,86,29.88,4,0
37847,26,5,23,4,2014,51.1,42.1,71,29.88,8,8.1
37848,27,6,0,4,2014,51.1,37,59,29.88,10,9.2
37849,27,6,1,4,2014,48.9,34,56,29.88,10,9.2
37850,27,6,2,4,2014,48,34,58,29.88,10,8.1
37851,27,6,3,4,2014,48,34,58,29.89,10,6.9
37852,27,6,4,4,2014,46.9,34,61,29.9,10,0
37853,27,6,5,4,2014,46.9,34,61,29.92,10,6.9
37854,27,6,6,4,2014,46.9,34,61,29.95,10,0
37855,27,6,7,4,2014,48,34,58,29.96,10,3.5
37856,27,6,8,4,2014,50,32,50,29.97,10,9.2
37857,27,6,9,4,2014,52,32,47,29.99,10,4.6
37858,27,6,10,4,2014,53.1,30.9,43,30,10,6.9
37859,27,6,11,4,2014,55,32,42,29.99,10,0
37860,27,6,12,4,2014,55.9,30.9,39,29.99,10,6.9
37861,27,6,13,4,2014,57.9,32,37,29.99,10,8.1
37862,27,6,14,4,2014,55.9,30.9,39,30,10,6.9
37863,27,6,15,4,2014,55.9,30,37,30,10,3.5
37864,27,6,16,4,2014,55.9,30.9,39,30,10,3.5
37865,27,6,17,4,2014,55.9,32,40,30.01,10,5.8
37866,27,6,18,4,2014,55.9,32,40,30.04,10,3.5
37867,27,6,19,4,2014,55,32,42,30.06,10,3.5
37868,27,6,20,4,2014,55,33.1,43,30.09,10,4.6
37869,27,6,21,4,2014,54,33.1,45,30.12,10,4.6
37870,27,6,22,4,2014,52,34,50,30.12,10,5.8
37871,27,6,23,4,2014,51.1,33.1,50,30.13,10,6.9
37872,28,0,0,4,2014,50,33.1,52,30.12,10,4.6
37873,28,0,1,4,2014,48.9,35.1,59,30.09,10,10.4
37874,28,0,2,4,2014,48,35.1,61,30.09,10,9.2
37875,28,0,3,4,2014,46.9,35.1,63,30.08,10,0
37876,28,0,4,4,2014,46,35.1,66,30.09,10,0
37877,28,0,5,4,2014,46,35.1,66,30.1,10,0
37878,28,0,6,4,2014,46,35.1,66,30.12,10,0
37879,28,0,7,4,2014,46.9,34,61,30.12,10,0
37880,28,0,8,4,2014,50,34,54,30.12,10,4.6
37881,28,0,9,4,2014,54,33.1,45,30.11,10,5.8
37882,28,0,10,4,2014,57,32,39,30.1,10,6.9
37883,28,0,11,4,2014,57,30.9,37,30.08,10,0
37884,28,0,12,4,2014,61,32,34,30.05,10,3.5
37885,28,0,13,4,2014,63,32,31,30.04,10,0
37886,28,0,14,4,2014,64.9,30.9,28,30.03,10,4.6
37887,28,0,15,4,2014,64,30,28,30.01,10,9.2
37888,28,0,16,4,2014,64,26.1,24,30.02,10,3.5
37889,28,0,17,4,2014,64,25,23,30.02,10,0
37890,28,0,18,4,2014,61,30,31,30.03,10,4.6
37891,28,0,19,4,2014,57.9,34,41,30.05,10,3.5
37892,28,0,20,4,2014,57,34,42,30.07,10,4.6
37893,28,0,21,4,2014,57,35.1,44,30.09,10,4.6
37894,28,0,22,4,2014,55.9,35.1,45,30.1,10,0
37895,28,0,23,4,2014,54,37.9,55,30.13,10,9.2
37896,29,1,0,4,2014,52,37,57,30.16,10,8.1
37897,29,1,1,4,2014,51.1,35.1,54,30.18,10,4.6
37898,29,1,2,4,2014,50,37.9,63,30.2,10,6.9
37899,29,1,3,4,2014,50,37.65,62.5,30.23,10,8.65
37900,29,1,4,4,2014,50,37,61,30.2,10,4.6
37901,29,1,5,4,2014,50,37,61,30.23,10,6.9
37902,29,1,6,4,2014,48.9,39,69,30.27,10,8.1
37903,29,1,7,4,2014,48.9,37,64,30.29,10,9.2
37904,29,1,8,4,2014,48,36,63,30.33,10,8.1
37905,29,1,9,4,2014,46.9,36,66,30.35,10,12.7
37906,29,1,10,4,2014,48.9,36,61,30.35,10,11.5
37907,29,1,11,4,2014,48,36,63,30.37,10,13.8
37908,29,1,12,4,2014,48.9,36,61,30.36,10,9.2
37909,29,1,13,4,2014,50,35.1,57,30.37,10,9.2
37910,29,1,14,4,2014,48,37.9,68,30.37,10,0
37911,29,1,15,4,2014,46.9,39,74,30.35,10,8.1
37912,29,1,16,4,2014,46,39,76,30.37,9,9.2
37913,29,1,17,4,2014,46,37.9,73,30.37,10,11.5
37914,29,1,18,4,2014,45,37.9,76,30.38,10,11.5
37915,29,1,19,4,2014,45,36,71,30.4,10,8.1
37916,29,1,20,4,2014,45,36,71,30.4,10,11.5
37917,29,1,21,4,2014,44.1,37,76,30.41,10,9.2
37918,29,1,22,4,2014,43,37.9,82,30.42,10,10.4
37919,29,1,23,4,2014,43.36666667,37.9,81,30.41666667,10,8.466666667
37920,30,2,0,4,2014,43,36.5,78,30.41,10,8.65
37921,30,2,1,4,2014,42.1,37.45,83.5,30.4,2.75,8.65
37922,30,2,2,4,2014,41.55,37.9,87,30.39,3.5,12.1
37923,30,2,3,4,2014,41,37.73333333,88.33333333,30.38333333,6,10.76666667
37924,30,2,4,4,2014,41.36666667,37.9,87.66666667,30.37333333,3.166666667,11.5
37925,30,2,5,4,2014,42.1,38.45,87,30.355,6,11.55
37926,30,2,6,4,2014,42.1,39,89,30.36,4,13.43333333
37927,30,2,7,4,2014,42.96,39.58,88,30.366,2.66,12.22
37928,30,2,8,4,2014,43.825,41,90,30.3575,2.675,8.925
37929,30,2,9,4,2014,44.1,41.55,91,30.345,2.25,7.5
37930,30,2,10,4,2014,44.775,42.1,90.75,30.335,3,8.65
37931,30,2,11,4,2014,45.33333333,42.7,90.66666667,30.32,2.166666667,8.466666667
37932,30,2,12,4,2014,45.75,43.275,91,30.3175,2.075,4.925
37933,30,2,13,4,2014,46.45,44.1,91.5,30.3,1.65,8.65
37934,30,2,14,4,2014,46.9,44.1,90,30.24,2,9.2
37935,30,2,15,4,2014,46.45,44.1,91.5,30.23,1.25,8.05
37936,30,2,16,4,2014,46,44.1,93,30.21,1,8.1
37937,30,2,17,4,2014,46,44.1,93,30.20666667,1,9.6
37938,30,2,18,4,2014,46,44.1,93,30.18833333,1.15,6.95
37939,30,2,19,4,2014,48.06666667,46.13333333,93,30.14,1.666666667,7.7
37940,30,2,20,4,2014,48.675,46.675,93,30.1075,2.55,7.775
37941,30,2,21,4,2014,49.12,46.9,92.2,30.092,1.58,6.22
37942,30,2,22,4,2014,50,48,93,30.04,1.75,5.2
37943,30,2,23,4,2014,50,48,93,30.01333333,1.333333333,5.033333333
37944,1,3,0,5,2014,51.36666667,49.45,93.16666667,29.98333333,2.833333333,4.033333333
37945,1,3,1,5,2014,53.62,51.64,93,29.94,3.26,7.14
37946,1,3,2,5,2014,54.66666667,53.1,94.33333333,29.89,4.666666667,7.3
37947,1,3,3,5,2014,55.45,53.55,93,29.855,4.5,6.35
37948,1,3,4,5,2014,56.63333333,54.66666667,93,29.83666667,2.166666667,5
37949,1,3,5,5,2014,57.45,55.45,93,29.825,1.65,6.35
37950,1,3,6,5,2014,57.9,55.9,93,29.81,0.8,5.8
37951,1,3,7,5,2014,57.36666667,55.73333333,94.33333333,29.81,0.666666667,2.7
37952,1,3,8,5,2014,60.03333333,57.96666667,93,29.80666667,1.133333333,1.533333333
37953,1,3,9,5,2014,61.55,59.55,93,29.81,2.15,5.75
37954,1,3,10,5,2014,64.13333333,60.33333333,87.33333333,29.81333333,3.666666667,2.333333333
37955,1,3,11,5,2014,67.45,60.1,77.5,29.795,10,5.2
37956,1,3,12,5,2014,71.1,57.9,63,29.77,10,6.9
37957,1,3,13,5,2014,73,55.9,55,29.75,10,6.9
37958,1,3,14,5,2014,75.9,54,46,29.73,10,0
37959,1,3,15,5,2014,77,45,32,29.71,10,5.8
37960,1,3,16,5,2014,75.9,48,37,29.7,10,0
37961,1,3,17,5,2014,77,46.9,34,29.68,10,6.9
37962,1,3,18,5,2014,75.9,46,35,29.67,10,3.5
37963,1,3,19,5,2014,72,48,43,29.68,10,0
37964,1,3,20,5,2014,70,51.1,51,29.69,10,0
37965,1,3,21,5,2014,71.1,51.1,49,29.69,10,3.5
37966,1,3,22,5,2014,64,54,70,29.71,10,3.5
37967,1,3,23,5,2014,64.9,51.1,61,29.71,10,6.9
37968,2,4,0,5,2014,63,46.9,56,29.72,10,6.9
37969,2,4,1,5,2014,62.1,46.9,58,29.73,10,3.5
37970,2,4,2,5,2014,60.1,50,69,29.73,10,0
37971,2,4,3,5,2014,57.9,48,70,29.74,10,10.4
37972,2,4,4,5,2014,55.9,48,75,29.76,10,0
37973,2,4,5,5,2014,55.9,46,69,29.76,10,0
37974,2,4,6,5,2014,57,46,67,29.76,10,0
37975,2,4,7,5,2014,57.9,45,62,29.78,10,0
37976,2,4,8,5,2014,59,44.1,58,29.77,10,6.9
37977,2,4,9,5,2014,62.1,37.9,41,29.78,10,3.5
37978,2,4,10,5,2014,64,34,33,29.77,10,0
37979,2,4,11,5,2014,64.9,33.1,31,29.76,10,6.9
37980,2,4,12,5,2014,66,33.1,29,29.76,10,5.8
37981,2,4,13,5,2014,66,33.1,29,29.75,10,8.1
37982,2,4,14,5,2014,69.1,35.1,29,29.74,10,4.6
37983,2,4,15,5,2014,68,34,28,29.74,10,6.9
37984,2,4,16,5,2014,66.9,36,32,29.74,10,3.5
37985,2,4,17,5,2014,66.9,34,30,29.76,10,0
37986,2,4,18,5,2014,64.9,32,29,29.78,10,9.2
37987,2,4,19,5,2014,63,34,34,29.81,10,4.6
37988,2,4,20,5,2014,62.1,33.1,34,29.83,10,6.9
37989,2,4,21,5,2014,61,33.1,35,29.85,10,0
37990,2,4,22,5,2014,60.1,34,38,29.85,10,4.6
37991,2,4,23,5,2014,59,34,39,29.86,10,4.6
37992,3,5,0,5,2014,59,33.1,38,29.85,10,6.9
37993,3,5,1,5,2014,57,35.1,44,29.85,10,4.6
37994,3,5,2,5,2014,57,34,42,29.85,10,0
37995,3,5,3,5,2014,57,35.1,44,29.86,10,3.5
37996,3,5,4,5,2014,55.9,35.1,45,29.86,10,3.5
37997,3,5,5,5,2014,54,36,51,29.88,10,3.5
37998,3,5,6,5,2014,55,37,51,29.88,10,4.6
37999,3,5,7,5,2014,57,36,45,29.87,10,3.5
38000,3,5,8,5,2014,60.1,37,42,29.88,10,3.5
38001,3,5,9,5,2014,62.1,37,39,29.87,10,3.5
38002,3,5,10,5,2014,64,37,37,29.85,10,5.8
38003,3,5,11,5,2014,66,37,34,29.83,10,5.8
38004,3,5,12,5,2014,68,36,31,29.81,10,3.5
38005,3,5,13,5,2014,70,37,30,29.79,10,0
38006,3,5,14,5,2014,66,37.9,36,29.78,10,5.8
38007,3,5,15,5,2014,66.9,39,36,29.76,10,4.6
38008,3,5,16,5,2014,66,39,37,29.75,10,8.1
38009,3,5,17,5,2014,64.9,39.9,40,29.75,10,3.5
38010,3,5,18,5,2014,64,41,43,29.75,10,4.6
38011,3,5,19,5,2014,58,46.45,65.5,29.795,2.9,4.05
38012,3,5,20,5,2014,55.5,47.9,76,29.79,6.5,2.3
38013,3,5,21,5,2014,55.9,48.9,77,29.77,10,0
38014,3,5,22,5,2014,57.9,48,70,29.78,9,0
38015,3,5,23,5,2014,55.9,48.9,77,29.77,10,0
38016,4,6,0,5,2014,55,48,77,29.78,10,5.8
38017,4,6,1,5,2014,55,48,77,29.77,10,3.5
38018,4,6,2,5,2014,55.9,46,69,29.77,10,0
38019,4,6,3,5,2014,55.9,46,69,29.76,10,4.6
38020,4,6,4,5,2014,55,44.1,67,29.76,10,4.6
38021,4,6,5,5,2014,54,42.1,64,29.78,10,4.6
38022,4,6,6,5,2014,55,41,59,29.79,10,4.6
38023,4,6,7,5,2014,57,39,51,29.78,10,3.5
38024,4,6,8,5,2014,57,39,51,29.77,10,8.1
38025,4,6,9,5,2014,57,37.9,49,29.74,10,0
38026,4,6,10,5,2014,59,37,44,29.72,10,6.9
38027,4,6,11,5,2014,61,35.1,38,29.7,10,6.9
38028,4,6,12,5,2014,60.1,34,38,29.69,10,15
38029,4,6,13,5,2014,59,33.1,38,29.68,10,0
38030,4,6,14,5,2014,62.1,34,35,29.66,10,12.7
38031,4,6,15,5,2014,62.1,34,35,29.65,10,8.1
38032,4,6,16,5,2014,63,33.1,33,29.66,10,13.8
38033,4,6,17,5,2014,57.9,37.9,47,29.68,10,10.4
38034,4,6,18,5,2014,60.1,34,38,29.68,10,0
38035,4,6,19,5,2014,60.1,21.9,23,29.7,10,0
38036,4,6,20,5,2014,59,24.1,26,29.74,10,8.1
38037,4,6,21,5,2014,57.9,25,28,29.77,10,12.7
38038,4,6,22,5,2014,57,27,32,29.78,10,9.2
38039,4,6,23,5,2014,55,27,34,29.79,10,9.2
38040,5,0,0,5,2014,54,28.9,38,29.81,10,9.2
38041,5,0,1,5,2014,53.1,30.9,43,29.81,10,11.5
38042,5,0,2,5,2014,52,32,47,29.82,10,8.1
38043,5,0,3,5,2014,51.1,34,52,29.82,10,6.9
38044,5,0,4,5,2014,50,35.1,57,29.84,10,3.5
38045,5,0,5,5,2014,50,35.1,57,29.86,10,3.5
38046,5,0,6,5,2014,50,35.1,57,29.89,10,3.5
38047,5,0,7,5,2014,52,34,50,29.9,10,11.5
38048,5,0,8,5,2014,54,34,47,29.9,10,9.2
38049,5,0,9,5,2014,55,33.1,43,29.89,10,12.7
38050,5,0,10,5,2014,59,33.1,38,29.88,10,0
38051,5,0,11,5,2014,61,32,34,29.88,10,15
38052,5,0,12,5,2014,63,32,31,29.87,10,4.6
38053,5,0,13,5,2014,66,32,28,29.86,10,6.9
38054,5,0,14,5,2014,68,30,24,29.84,10,0
38055,5,0,15,5,2014,69.1,27,21,29.82,10,11.5
38056,5,0,16,5,2014,68,26.1,21,29.81,10,6.9
38057,5,0,17,5,2014,66.9,23,19,29.81,10,5.8
38058,5,0,18,5,2014,66,21.9,19,29.82,10,5.8
38059,5,0,19,5,2014,64.9,21,19,29.84,10,8.1
38060,5,0,20,5,2014,63,21,20,29.85,10,9.2
38061,5,0,21,5,2014,62.1,19.9,20,29.88,10,6.9
38062,5,0,22,5,2014,59,21.9,24,29.89,10,0
38063,5,0,23,5,2014,57.9,23,26,29.89,10,0
38064,6,1,0,5,2014,55.9,24.1,29,29.9,10,3.5
38065,6,1,1,5,2014,55,25,31,29.89,10,0
38066,6,1,2,5,2014,54,26.1,34,29.88,10,4.6
38067,6,1,3,5,2014,53.1,27,37,29.88,10,4.6
38068,6,1,4,5,2014,58.39425676,51.05337838,78.52027027,30.01212838,7.086486486,3.639864865
38069,6,1,5,5,2014,58.65744681,51.51595745,78.90425532,30.02138298,6.870567376,3.733687943
38070,6,1,6,5,2014,58.86460481,51.49725086,78.25773196,30.03034364,6.77628866,3.945360825
38071,6,1,7,5,2014,55,35.1,47,29.94,10,3.5
38072,6,1,8,5,2014,57,34,42,29.95,10,3.5
38073,6,1,9,5,2014,59,32,36,29.94,10,0
38074,6,1,10,5,2014,59,32,36,29.95,10,4.6
38075,6,1,11,5,2014,61,28.9,30,29.93,10,3.5
38076,6,1,12,5,2014,64,30,28,29.91,10,3.5
38077,6,1,13,5,2014,69.1,27,21,29.9,10,6.9
38078,6,1,14,5,2014,70,28,21,29.88,10,0
38079,6,1,15,5,2014,69.1,28.9,22,29.88,10,5.8
38080,6,1,16,5,2014,69.1,30,23,29.91,10,6.9
38081,6,1,17,5,2014,66.9,28.9,24,29.92,10,3.5
38082,6,1,18,5,2014,64.9,28,25,29.95,10,6.9
38083,6,1,19,5,2014,64,27,25,29.98,10,4.6
38084,6,1,20,5,2014,62.1,26.1,25,30.01,10,3.5
38085,6,1,21,5,2014,61,26.1,26,30.04,10,5.8
38086,6,1,22,5,2014,59,26.1,28,30.05,10,4.6
38087,6,1,23,5,2014,57.9,26.1,30,30.07,10,4.6
38088,7,2,0,5,2014,55.9,26.1,32,30.1,10,4.6
38089,7,2,1,5,2014,54,26.1,34,30.11,10,5.8
38090,7,2,2,5,2014,53.1,27,37,30.12,10,0
38091,7,2,3,5,2014,53.1,28,38,30.14,10,0
38092,7,2,4,5,2014,52,28,40,30.15,10,4.6
38093,7,2,5,5,2014,50,30,46,30.17,10,3.5
38094,7,2,6,5,2014,53.1,28.9,40,30.18,10,4.6
38095,7,2,7,5,2014,54,27,35,30.19,10,5.8
38096,7,2,8,5,2014,55.9,28,34,30.23,10,9.2
38097,7,2,9,5,2014,59,28.9,32,30.24,10,4.6
38098,7,2,10,5,2014,61,28.9,30,30.24,10,0
38099,7,2,11,5,2014,63,28,27,30.23,10,3.5
38100,7,2,12,5,2014,66.9,30,25,30.22,10,0
38101,7,2,13,5,2014,66.9,28,23,30.19,10,0
38102,7,2,14,5,2014,68,28.9,23,30.18,10,0
38103,7,2,15,5,2014,66.9,30.9,26,30.17,10,0
38104,7,2,16,5,2014,64.9,30,27,30.17,10,10.4
38105,7,2,17,5,2014,61,30.9,32,30.17,10,3.5
38106,7,2,18,5,2014,59,32,36,30.18,10,5.8
38107,7,2,19,5,2014,60.1,35.1,39,30.17,10,0
38108,7,2,20,5,2014,60.1,37,42,30.19,10,8.1
38109,7,2,21,5,2014,60.1,37.9,44,30.19,10,5.8
38110,7,2,22,5,2014,59,39,48,30.19,10,5.8
38111,7,2,23,5,2014,59,39.9,49,30.19,10,3.5
38112,8,3,0,5,2014,57.9,41,53,30.18,10,4.6
38113,8,3,1,5,2014,57.9,39.9,51,30.19,10,6.9
38114,8,3,2,5,2014,53.1,48.9,86,30.18,4,0
38115,8,3,3,5,2014,53.55,51.1,91.5,30.195,2.5,0
38116,8,3,4,5,2014,53.225,51.275,93.25,30.2,2,2.025
38117,8,3,5,5,2014,53.7,51.1,91,30.18666667,1.9,2.333333333
38118,8,3,6,5,2014,53.86666667,51.93333333,93.33333333,30.2,1.4,4.233333333
38119,8,3,7,5,2014,54,51.55,91.5,30.2,1.825,4.625
38120,8,3,8,5,2014,53.35,51.45,93.5,30.19,3,6.35
38121,8,3,9,5,2014,54,52,93,30.17,3,4.6
38122,8,3,10,5,2014,55,52,89,30.16,5,0
38123,8,3,11,5,2014,55.9,53.1,90,30.15,3,3.5
38124,8,3,12,5,2014,55.9,53.1,90,30.14,4,4.6
38125,8,3,13,5,2014,55.9,53.1,90,30.15,2.1,5.4
38126,8,3,14,5,2014,55.73333333,53.26666667,91.33333333,30.14,2,5
38127,8,3,15,5,2014,57,53.1,87,30.13,3.166666667,5.8
38128,8,3,16,5,2014,55.9,52,87,30.11,5,5.8
38129,8,3,17,5,2014,57,52,83,30.1,6,3.5
38130,8,3,18,5,2014,55.9,52,87,30.11,7,5.8
38131,8,3,19,5,2014,55.9,51.1,84,30.14,7,4.6
38132,8,3,20,5,2014,55,51.1,86,30.14,7,8.1
38133,8,3,21,5,2014,55.9,51.1,84,30.17,8.5,4.65
38134,8,3,22,5,2014,55.65,51.9,87.5,30.2,6,4.05
38135,8,3,23,5,2014,55,52,89,30.19,2.5,4.05
38136,9,4,0,5,2014,55.45,52,88,30.18,3,3.5
38137,9,4,1,5,2014,55.9,53.1,90,30.16,4,5.8
38138,9,4,2,5,2014,55.9,53.1,90,30.16,6,0
38139,9,4,3,5,2014,55,53.1,93,30.13333333,2.1,1.533333333
38140,9,4,4,5,2014,55.3,53.1,92,30.15666667,2.2,2.333333333
38141,9,4,5,5,2014,55.9,53.1,90,30.14,1.2,3.5
38142,9,4,6,5,2014,55,53.1,93,30.18,1.8,9.2
38143,9,4,7,5,2014,55.45,53.1,91.5,30.175,1.1,6.95
38144,9,4,8,5,2014,55.9,53.1,90,30.205,2.25,6.9
38145,9,4,9,5,2014,56.93333333,54.33333333,91,30.18333333,3.666666667,1.933333333
38146,9,4,10,5,2014,60.1,55,83,30.18,4,4.6
38147,9,4,11,5,2014,59,55,87,30.18,2.75,3.45
38148,9,4,12,5,2014,59.96666667,56.7,89.33333333,30.17333333,2.5,2.7
38149,9,4,13,5,2014,61.55,57.45,86.5,30.16,3,2.3
38150,9,4,14,5,2014,60.1,55.9,86,30.12,4,0
38151,9,4,15,5,2014,61,55.9,83,30.115,5,1.75
38152,9,4,16,5,2014,62.1,57,84,30.08,5,3.5
38153,9,4,17,5,2014,62.1,59,90,30.095,2.5,0
38154,9,4,18,5,2014,62.35,59,89,30.085,3,2.3
38155,9,4,19,5,2014,62.1,59.55,91.5,30.08,1.5,0
38156,9,4,20,5,2014,62.1,60.1,93,30.075,3.5,2.3
38157,9,4,21,5,2014,62.1,60.1,93,30.04,2,0
38158,9,4,22,5,2014,62.1,60.1,93,30.05333333,2.5,1.533333333
38159,9,4,23,5,2014,62.56,60.42,92.6,30.04,2.46,1.4
38160,10,5,0,5,2014,61,59,93,29.98,1,4.6
38161,10,5,1,5,2014,60.05,58.175,93.75,29.965,0.9,2.025
38162,10,5,2,5,2014,57.9,55.9,93,29.93,0.8,0
38163,10,5,3,5,2014,57,55.9,96,29.93,1.1,2.9
38164,10,5,4,5,2014,57.9,55.9,93,29.925,1.1,0
38165,10,5,5,5,2014,59.36666667,57.6,94,29.92333333,3.166666667,1.533333333
38166,10,5,6,5,2014,60.1,57.9,93,29.935,2.075,0.875
38167,10,5,7,5,2014,60.46,58.56,93.6,29.95,2.6,4.4
38168,10,5,8,5,2014,62.55,60.1,91.5,29.945,3.5,4.05
38169,10,5,9,5,2014,64.9,61,87,29.94,4,4.6
38170,10,5,10,5,2014,69,62.1,78.5,29.945,4.5,8.05
38171,10,5,11,5,2014,75,62.1,64,29.92,7,4.6
38172,10,5,12,5,2014,80.1,63,56,29.9,9,0
38173,10,5,13,5,2014,82,62.1,51,29.87,9,0
38174,10,5,14,5,2014,73,63,71,29.84,4,9.2
38175,10,5,15,5,2014,75.9,62.1,62,29.85,10,4.6
38176,10,5,16,5,2014,69.7,64.6,84,29.84333333,5.666666667,3.866666667
38177,10,5,17,5,2014,65.675,62.475,89.25,29.855,2.25,4.65
38178,10,5,18,5,2014,69.1,61,75,29.84,10,6.9
38179,10,5,19,5,2014,69.1,60.1,73,29.86,10,6.9
38180,10,5,20,5,2014,68,59,73,29.87,10,5.8
38181,10,5,21,5,2014,68,57,68,29.88,10,10.4
38182,10,5,22,5,2014,68,57.9,70,29.88,10,6.9
38183,10,5,23,5,2014,66,60.1,81,29.88,10,6.9
38184,11,6,0,5,2014,64,60.1,87,29.88,6,5.8
38185,11,6,1,5,2014,63,60.1,90,29.87,10,3.5
38186,11,6,2,5,2014,63,60.1,90,29.9,4,4.6
38187,11,6,3,5,2014,63,57,81,29.91,10,3.5
38188,11,6,4,5,2014,63,48.9,60,29.94,10,5.8
38189,11,6,5,5,2014,61,46,58,29.96,10,0
38190,11,6,6,5,2014,61,42.1,50,30,10,5.8
38191,11,6,7,5,2014,63,43,48,30.03,10,4.6
38192,11,6,8,5,2014,64.9,42.1,43,30.05,10,3.5
38193,11,6,9,5,2014,68,41,37,30.05,10,5.8
38194,11,6,10,5,2014,72,39.9,31,30.04,10,0
38195,11,6,11,5,2014,73.9,42.1,32,30.05,10,0
